stream,date,species,fork_length,lifestage,weight,count,mort,is_plus_count
mill creek,2022-05-04T00:00:00Z,chinook salmon,76,SP,5,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,NA,NA,NA,24,NA,NA
mill creek,2022-05-04T00:00:00Z,RAITRO,183,S,58,1,NA,NA
mill creek,2022-05-04T00:00:00Z,AMM,91,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,AMM,93,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,AMM,111,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,SACPIK,128,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,SACPIK,40,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,69,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,64,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,79,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,54,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,64,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,RISCU,67,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,62,SP,3,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,44,P,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,76,SP,7,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,72,SP,4,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,71,SP,5,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,49,P,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,69,SP,5,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,55,SP,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,62,SP,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,44,P,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,NA,NA,NA,2,NA,NA
mill creek,2022-05-05T00:00:00Z,RAITRO,24,F,NA,1,NA,TRUE
mill creek,2022-05-05T00:00:00Z,AMM,110,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,RIFSCU,66,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,55,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,55,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,44,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,45,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,58,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,52,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,38,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,CAROA,44,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,CAROA,48,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,78,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,78,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,69,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,92,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,69,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,65,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RAITRO,24,F,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,46,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,59,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,44,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,74,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,69,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,72,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,64,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,68,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,PACLAM,120,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,PACLAM,10,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,PACLAM,108,NA,NA,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,84,Sp,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,83,SP,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,72,SP,5,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,81,SP,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,79,SP,5,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,75,SP,10,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,85,SP,8,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,81,SP,6,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,87,SP,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,80,SP,6,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,NA,NA,NA,15,NA,NA
mill creek,2022-05-10T00:00:00Z,RAITRO,243,S,149,1,NA,NA
mill creek,2022-05-10T00:00:00Z,RAITRO,215,S,121,1,NA,NA
mill creek,2022-05-10T00:00:00Z,RIFSCU,56,NA,NA,1,NA,NA
mill creek,2022-02-17T00:00:00Z,chinook salmon,32,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,32,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,33,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,32,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,33,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,35,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,31,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,34,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,NA,NA,NA,11,2,TRUE
mill creek,2022-02-16T00:00:00Z,chinook salmon,39,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,29,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,35,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,38,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,NA,NA,NA,27,NA,TRUE
mill creek,2022-02-15T00:00:00Z,chinook salmon,38,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,34,SF,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,36,SF,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,34,SF,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,105,SP,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,35,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,40,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,32,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,NA,NA,NA,40,NA,TRUE
mill creek,2022-02-15T00:00:00Z,SACPIK,39,NA,NA,1,1,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,39,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,33,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,39,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,NA,NA,NA,2,NA,TRUE
mill creek,2022-02-11T00:00:00Z,PKMN,208,NA,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,PKMN,95,NA,NA,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,38,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,35,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,35,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,37,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,37,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,NA,NA,NA,39,NA,TRUE
mill creek,2022-02-10T00:00:00Z,LAMSPP,140,NA,NA,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,SACPIK,57,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,36,F,0.3,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,28,SF,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,NA,NA,NA,3,NA,TRUE
mill creek,2022-02-09T00:00:00Z,HARDHE,52,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,SACPIK,43,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,HARDHE,46,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,HARDHE,54,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,SACPIK,49,NA,NA,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,38,F,0.1,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,39,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,38,F,0.1,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,NA,NA,NA,7,NA,TRUE
mill creek,2022-02-08T00:00:00Z,LAMPSPP,125,NA,NA,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,38,F,0.3,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,35,F,0.8,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,PACLAM,125,NA,NA,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,34,F,0.1,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,36,F,0.3,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,32,F,0.2,1,NA,FALSE
mill creek,2022-02-02T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-02T00:00:00Z,PACLAM,105,NA,NA,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,chinook salmon,35,F,0.4,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,PACLAM,143,NA,NA,1,NA,FALSE
mill creek,2022-02-01T00:00:00Z,HIRHE,103,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,chinook salmon,33,F,0.6,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,chinook salmon,34,F,1.1,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,chinook salmon,31,F,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,PACLAM,108,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,PACLAM,109,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,PACLAM,115,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,CALR,66,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,CALR,48,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,CALR,59,NA,NA,1,NA,FALSE
mill creek,2022-01-28T00:00:00Z,CALR,48,NA,NA,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,chinook salmon,30,F,0.2,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,chinook salmon,32,F,0.1,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,SACPIK,40,NA,NA,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,SACPIK,55,NA,NA,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,LAMPSPP,130,NA,NA,1,NA,FALSE
mill creek,2022-01-27T00:00:00Z,LAMPSPP,70,NA,NA,1,NA,FALSE
mill creek,2022-01-26T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-01-26T00:00:00Z,chinook salmon,35,F,0.1,1,NA,FALSE
mill creek,2022-01-26T00:00:00Z,chinook salmon,37,F,0.1,1,NA,FALSE
mill creek,2022-01-26T00:00:00Z,chinook salmon,30,F,0.1,1,NA,FALSE
mill creek,2022-01-26T00:00:00Z,LAMPSPP,125,NA,NA,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,37,2,0.5,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,36,2,0.2,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,35,2,0.3,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,36,2,0.1,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,35,2,0.3,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,37,2,0.2,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,36,2,0.2,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,37,2,0.3,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,38,2,0.3,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,15,1,0.1,1,NA,FALSE
mill creek,2022-01-25T00:00:00Z,chinook salmon,NA,NA,NA,10,NA,TRUE
mill creek,2022-01-25T00:00:00Z,HARDHE,52,NA,NA,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,chinook salmon,37,F,0.3,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,chinook salmon,112,SP,7.3,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,PACLAM,130,NA,NA,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,PACLAM,115,NA,NA,1,NA,FALSE
mill creek,2022-01-21T00:00:00Z,HHE,62,NA,NA,1,NA,FALSE
mill creek,2022-01-20T00:00:00Z,chinook salmon,91,P,NA,1,NA,FALSE
mill creek,2022-01-20T00:00:00Z,LAMPSPP,120,NA,NA,1,NA,FALSE
mill creek,2022-01-20T00:00:00Z,SACPIK,48,NA,NA,1,NA,FALSE
mill creek,2022-01-19T00:00:00Z,chinook salmon,35,F,NA,1,NA,FALSE
mill creek,2022-01-14T00:00:00Z,PACLAM,107,NA,NA,1,NA,FALSE
mill creek,2022-01-14T00:00:00Z,PACLAM,88,NA,NA,1,NA,FALSE
mill creek,2022-01-13T00:00:00Z,chinook salmon,94,SP,NA,1,NA,FALSE
mill creek,2022-01-13T00:00:00Z,LPAM,100,NA,NA,1,NA,FALSE
mill creek,2022-01-12T00:00:00Z,PACLAM,185,NA,NA,1,NA,FALSE
mill creek,2022-01-12T00:00:00Z,PACLAM,103,NA,NA,1,NA,FALSE
mill creek,2022-01-12T00:00:00Z,HARDHE,87,NA,NA,1,NA,FALSE
mill creek,2022-01-12T00:00:00Z,HARDHE,225,NA,NA,1,NA,FALSE
mill creek,2022-01-11T00:00:00Z,SACPIK,52,NA,NA,1,NA,FALSE
mill creek,2022-01-07T00:00:00Z,chinook salmon,97,4,NA,1,NA,FALSE
mill creek,2022-01-07T00:00:00Z,chinook salmon,102,4,NA,1,NA,FALSE
mill creek,2022-01-07T00:00:00Z,LAMPSPP,NA,NA,NA,6,NA,TRUE
mill creek,2022-01-07T00:00:00Z,PMW,NA,NA,NA,1,NA,TRUE
mill creek,2022-01-06T00:00:00Z,LAMPSPP,113,NA,NA,1,NA,FALSE
mill creek,2022-01-06T00:00:00Z,LAMPSPP,117,NA,NA,1,NA,FALSE
mill creek,2022-01-06T00:00:00Z,LAMPSPP,94,NA,NA,1,NA,FALSE
mill creek,2022-01-06T00:00:00Z,LAMPSPP,65,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,chinook salmon,103,SP,8.9,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,chinook salmon,91,SP,5.4,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,SH,147,SP,16.1,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,113,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,106,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,115,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,108,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,100,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,115,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,95,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,94,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,80,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,80,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,94,NA,NA,1,NA,FALSE
mill creek,2022-01-05T00:00:00Z,LPAM,NA,NA,NA,1,NA,TRUE
mill creek,2021-12-08T00:00:00Z,ammeocoete,NA,NA,NA,3,NA,TRUE
mill creek,2021-12-09T00:00:00Z,ammeocoete,NA,NA,NA,1,NA,TRUE
mill creek,2021-12-28T00:00:00Z,OMYKISS,89,3,NA,1,NA,FALSE
mill creek,2021-12-28T00:00:00Z,HARDHE,NA,NA,NA,1,NA,TRUE
mill creek,2021-12-28T00:00:00Z,ammeocoete,NA,NA,NA,8,NA,TRUE
mill creek,2021-12-28T00:00:00Z,PACLAM,NA,NA,NA,1,NA,TRUE
mill creek,2021-12-29T00:00:00Z,ammeocoete,NA,NA,NA,12,1,TRUE
mill creek,2021-12-29T00:00:00Z,HARDHE,NA,NA,NA,2,NA,TRUE
mill creek,2021-12-30T00:00:00Z,OMYKISS,242,5,151.17,1,NA,FALSE
mill creek,2021-12-30T00:00:00Z,chinook salmon,100,NA,NA,1,NA,FALSE
mill creek,2021-12-30T00:00:00Z,chinook salmon,117,NA,NA,1,NA,FALSE
mill creek,2021-12-30T00:00:00Z,chinook salmon,94,NA,NA,1,NA,FALSE
mill creek,2021-12-30T00:00:00Z,PMW,NA,NA,NA,5,NA,TRUE
mill creek,2021-12-30T00:00:00Z,ammeocoete,NA,NA,NA,7,NA,TRUE
mill creek,2021-12-31T00:00:00Z,OMYKISS,218,4,NA,1,NA,FALSE
mill creek,2021-12-31T00:00:00Z,OMYKISS,217,4,NA,1,NA,FALSE
mill creek,2021-12-31T00:00:00Z,chinook salmon,106,NA,NA,1,NA,FALSE
mill creek,2021-12-31T00:00:00Z,chinook salmon,108,NA,NA,1,NA,FALSE
mill creek,2021-12-31T00:00:00Z,chinook salmon,97,NA,NA,1,NA,FALSE
mill creek,2021-12-31T00:00:00Z,LAMPSPP,NA,NA,NA,12,NA,TRUE
mill creek,2021-12-31T00:00:00Z,HARDHE,NA,NA,NA,2,NA,TRUE
mill creek,2021-12-31T00:00:00Z,cal roach,NA,NA,NA,1,NA,TRUE
mill creek,2022-01-04T00:00:00Z,chinook salmon,104,NA,NA,1,NA,FALSE
mill creek,2022-01-04T00:00:00Z,chinook salmon,94,NA,NA,1,NA,FALSE
mill creek,2022-01-04T00:00:00Z,chinook salmon,98,NA,NA,1,NA,FALSE
mill creek,2022-01-04T00:00:00Z,ammeocoete,NA,NA,NA,1,NA,TRUE
